from_name,message,created_time,link,likes_count,comments_count,shares_count,title,z_like,z_comments,z_shares,date,time
噪咖,"下次去跑步也可以學畫這種妝！

#偶像御用彩妝師教你輕鬆變身韓國女團
#噪咖選選書
#頭髮分編",2016-12-15T05:45:06+0000,http://www.ebcbuzz.com/watch/29803,317,1,14,韓國「體育偶像」都這樣畫才不容易脫妝！連流汗暈染的防水效果也好到驚人,-0.446750295,-0.237636234,-0.322874768,1215,5
噪咖,"這牌，可要好好抽啊！

#生活
<U+202A>#特約專欄<U+202C>
<U+202A><U+202A>#頭髮分編<U+202C><U+202C>",2016-12-15T05:00:00+0000,http://www.ebcbuzz.com/watch/29838,108,0,2,【塔羅占卜】最近周遭是否有可發展情感的對象？,-0.517524037,-0.243350634,-0.34521114,1215,5
噪咖,"泡芙也有無烤箱版??立刻揪團做做看

#影音好文推
#生活
#隨便亂編",2016-12-15T04:45:00+0000,http://www.ebcbuzz.com/watch/27096,745,1,184,不用烤箱，香濃《奶油泡芙》只要二步驟？ 初學者也能不失手！,-0.301816507,-0.237636234,-0.006442836,1215,4
噪咖,"表情87分不能再高！←可以當表情包（需要截圖功力）

#生活
#影音好文推
#頭髮分編",2016-12-15T04:15:00+0000,http://www.ebcbuzz.com/watch/12053,1080,19,54,原本是要拍下小baby找媽媽的溫馨畫面，沒想到爺爺故意嚇他後，瞬間變成爆笑影片！,-0.188375341,-0.134777047,-0.248420196,1215,4
噪咖,"這根本比自己啃螃蟹還要吃得到更多蟹肉啊!!!

#噪咖同樂會
#生活
#想要住海編
Japaholic
更多精彩好文<U+25B6>http://bit.ly/1XUuxh5",2016-12-15T04:00:00+0000,http://www.ebcbuzz.com/watch/29946,263,3,9,這口味的即沖杯竟可以吃到超大蟹肉？日本上百種湯品介紹：還可以自己DIY味噌湯？,-0.465036333,-0.226207436,-0.332181589,1215,4
噪咖,"小編想買~想買！！

#生活
#影音好文推
#頭髮分編",2016-12-15T03:50:00+0000,http://www.ebcbuzz.com/watch/11535,66,0,3,原以為他只是在白紙上隨便亂塗，等到成品出爐，你絕對願意花錢買下！,-0.531746511,-0.243350634,-0.343349775,1215,3
噪咖,"喜歡吃班尼迪克蛋，但你知道嗎？

#生活
#噪咖同樂會
<U+202A>#頭髮分編<U+202C><U+202C>

商業周刊 alive
更多精彩好文<U+25B6>http://bit.ly/22NCZmG",2016-12-15T03:35:51+0000,http://www.ebcbuzz.com/watch/29779,215,2,9,班尼迪克蛋的原由竟跟這個家族有關係？他們一定沒想到，這會成為現在大家最愛的早午餐之一,-0.48129059,-0.231921835,-0.332181589,1215,3
噪咖,"有一種連小編都還沒吃過欸←好意思說

#生活
#影音好文推
#頭髮分編",2016-12-15T03:00:00+0000,http://www.ebcbuzz.com/watch/27499,3358,30,219,日本大胃王正妹收到了許多台灣伴手禮，結果她試吃之後給的「超意外評價」會讓你驕傲到不行！,0.583024585,-0.071918654,0.058704915,1215,3
噪咖,"右圖的耶誕薄餅在台灣就吃得到喔！

#FUN圖生活
#頭髮分編",2016-12-15T02:45:00+0000,http://www.ebcbuzz.com/watch/29962,1340,13,66,台、港、日、韓星巴克聖誕限定口味盤點！烤蘋果系列直接被燒到啊<U+2764>,-0.100331452,-0.169063443,-0.226083824,1215,2
噪咖,"大家有看電影《樂來越愛你》嗎？男主角有教阿XDD

#影音好文推
#生活
#隨便亂編",2016-12-15T02:15:00+0000,http://www.ebcbuzz.com/watch/22943,183,2,19,遙控器原來應該對嘴按？你不知道的生活小常識全在這！,-0.492126761,-0.231921835,-0.313567946,1215,2
噪咖,"最近有要去剪頭髮的女孩可以看一下xD

#生活
#噪咖同樂會
#想要住海編
4meee！
更多精彩好文<U+25BA>http://bit.ly/2feZ3nr",2016-12-15T02:00:00+0000,http://www.ebcbuzz.com/watch/29815,142,2,18,「頭髮剪多了啦...!」 使頭髮顯長的4個技巧,-0.506010605,-0.231921835,-0.315429311,1215,2
噪咖,"有誰也在等著玩的？

#生活
#噪咖同樂會<U+202C>
#頭髮分編

美麗佳人 Marie Claire Taiwan
更多精彩好文<U+25BA>http://bit.ly/1jgDAbV",2016-12-15T01:00:00+0000,http://www.ebcbuzz.com/watch/29857,487,28,24,歲末期待大件事 ，Super Mario Run ios手遊版彈跳登場,-0.389183136,-0.083347453,-0.304261125,1215,1
噪咖,"驚驚完全是小鮮肉耶～

#FUN圖生活
#好文推
#在權志龍身編",2016-12-15T00:45:00+0000,http://www.ebcbuzz.com/watch/27304,154,1,3,憂憂變身韓劇女主角！《腦筋急轉彎》全員擬人化，怒怒竟跟兩津勘吉撞型？！,-0.501947041,-0.237636234,-0.343349775,1215,0
噪咖,"跟小編一樣的宮崎駿迷一定狂按右鍵拿來當桌布！

#娛樂
#同樂會好文推
#隨便亂編

MasterHands 高手娛樂 多媒體線上雜誌
更多精彩好文<U+25BA>http://bit.ly/1WCkyJo",2016-12-15T00:00:00+0000,http://www.ebcbuzz.com/watch/27115,316,1,24,"【""8-Bit像素版""宮崎駿經典動畫作品】每個都是大家小時後的回憶，一格一格的也敲口愛~",-0.447088925,-0.237636234,-0.304261125,1215,0
噪咖,"快tag喜歡三明治的朋友(要他做給你吃xD)

#生活
#噪咖同樂會
#想要住海編
4meee！
更多精彩好文<U+25BA>http://bit.ly/2feZ3nr",2016-12-14T15:40:02+0000,http://www.ebcbuzz.com/watch/29812,1742,22,255,葡萄牙的B級美食，話題早餐「瘋狂三明治」的食譜,0.035797947,-0.117633849,0.12571403,1214,15
噪咖,"大家都知道嘛？（G-DRAGON身上竟然有至少20個刺青 ）

#娛樂
#同樂會好文推",2016-12-14T15:17:05+0000,http://www.ebcbuzz.com/watch/22006,1768,1,73,沒有在亂刺啦！泫雅、G-Dragon、貝克漢等明星們有意義的「字樣刺青」,0.044602336,-0.237636234,-0.213054274,1214,15
噪咖,"大家覺得真的是這樣嗎?

#生活
#噪咖同樂會
#想要住海編
4meee！
更多精彩好文<U+25BA>http://bit.ly/2feZ3nr",2016-12-14T15:00:01+0000,http://www.ebcbuzz.com/watch/29813,443,14,19,不知不覺胖起來！胖妞的4大生活習慣,-0.404082871,-0.163349043,-0.313567946,1214,15
噪咖,"一定要直覺抽才會準喔！

<U+202A>#生活 <U+202C>
#噪咖同樂會<U+202C>
#頭髮分編

Bella.tw儂儂
更多精彩好文<U+25BA>http://bit.ly/1QfWGMk",2016-12-14T14:00:00+0000,http://www.ebcbuzz.com/watch/29864,299,3,7,【塔羅占卜】目前的相處對象是認真的嗎？,-0.452845641,-0.226207436,-0.335904318,1214,14
噪咖,"Kimiko老師這招簡單~~快學啊！

#生活
#影音好文推
#頭髮分編",2016-12-14T13:50:03+0000,http://www.ebcbuzz.com/watch/21638,187,1,24,只要3步驟！就讓你提升基礎代謝，享瘦到不行！,-0.49077224,-0.237636234,-0.304261125,1214,13
噪咖,"臉大不要再亂怪罪了←請把你瞬間想到的朋友TAG出來。

#生活
#同樂會好文推
#頭髮分編",2016-12-14T13:40:01+0000,http://www.ebcbuzz.com/watch/24964,225,1,13,誰說沒瀏海就會臉大！日本女生自推BEST5中長髮造型，自然＆小臉效果超明顯！,-0.477904287,-0.237636234,-0.324736132,1214,13
噪咖,"白雪公主也好美啊～～～你們最喜歡誰的和服？

#FUN圖生活
#在權志龍身編

圖片來源：STAR影法師",2016-12-14T13:00:00+0000,http://www.ebcbuzz.com/watch/29772,8046,124,1872,你看過迪士尼公主們穿和服嗎？尤其仙度瑞拉的和服顏色和圖案都超夢幻DER！,2.170523644,0.465234881,3.135540116,1214,13
噪咖,"有誰聖誕節是要去日本過得可以考慮看看~

#噪咖同樂會
#生活
#想要住海編
Japaholic
更多精彩好文<U+25B6>http://bit.ly/1XUuxh5",2016-12-14T12:50:04+0000,http://www.ebcbuzz.com/watch/29835,154,0,6,花生米家族在耶誕樹上熱舞給大家看！史努比博物館推「聖誕燈海」，一整片也太夢幻<U+2764>,-0.501947041,-0.243350634,-0.337765682,1214,12
噪咖,"快把身邊難搞型朋友TAG出來（怒）

#FUN圖生活
#在權志龍身編

圖片經 掙扎吧！徐蕊蕊 授權使用",2016-12-14T12:42:17+0000,http://www.ebcbuzz.com/watch/29753,360,13,20,臨時不來型or還要問誰會去才決定型！各種閨密約聚會好友類型公開，快看自己是哪一種？,-0.43218919,-0.169063443,-0.311706582,1214,12
噪咖,"誠實回答你中了幾個？

#影音好文推
#生活
#隨便亂編",2016-12-14T12:00:00+0000,http://www.ebcbuzz.com/watch/27212,233,1,7,還以為你自己夠堅強？ 其實這11個小地方就透露出你真的單身太久啦!,-0.475195244,-0.237636234,-0.335904318,1214,12
噪咖,"這裡有肚臍貓的粉絲嗎~~~喊聲又！

肚臍是隻貓

#肚臍是隻貓
#噪咖選選書
#頭髮分編",2016-12-14T10:45:00+0000,http://www.ebcbuzz.com/watch/29901,313,5,2,「爸比常常帶著我跟著音樂點頭、做怪表情。」想不到肚臍貓內心其實是這樣想？！,-0.448104816,-0.214778637,-0.34521114,1214,10
噪咖,"大家最想要哪一段網路戀愛（誤）

如朕親臨The King Of Romance

#娛樂
<U+202A>#噪咖上菜<U+202C><U+202C>
<U+202A>#頭髮分編",2016-12-14T10:15:00+0000,http://www.ebcbuzz.com/watch/15735,379,1,45,不可思議的「網路愛情故事」就像真的一樣！尤其能直接遇見第一種，就實在太幸運了,-0.425755213,-0.237636234,-0.265172474,1214,10
噪咖,"有人喜歡吃清爽菜的嗎XDD

#娛樂<U+202C> 
#噪咖同樂會<U+202C>
#頭髮分編

美麗佳人 Marie Claire Taiwan
更多精彩好文<U+25BA>http://bit.ly/1jgDAbV",2016-12-14T09:45:00+0000,http://www.ebcbuzz.com/watch/29862,179,0,2,日本頹廢系男神！小田切讓：「我應該是一道比較清爽的料理。」,-0.493481282,-0.243350634,-0.34521114,1214,9
噪咖,"大家都吃過了嗎~~~

#FUN圖生活
#好文推
#在權志龍身編",2016-12-14T09:00:00+0000,http://www.ebcbuzz.com/watch/27344,10176,203,624,已醉！微醺口感的「香檳小熊軟糖」，根本是大人系女孩兒的完美零食！,2.89180628,0.916672427,0.81255746,1214,9
噪咖,"而且還可以邊裝可愛邊做臉部運動呢（超心機）

#同樂會好文推
#生活
#隨便亂編

Japaholic
更多精彩好文<U+25B6>http://bit.ly/1GQzkVK",2016-12-14T08:45:00+0000,http://www.ebcbuzz.com/watch/23031,316,3,47,全部的女孩都震驚了！20歲以後臉就開始下垂！6招簡單表情運動隨時做抗地心引力,-0.447088925,-0.226207436,-0.261449746,1214,8
噪咖,"斷掉那瞬間真的超級 崩 潰 。

#生活
#影音好文推
#頭髮分編",2016-12-14T08:15:00+0000,http://www.ebcbuzz.com/watch/13368,1635,14,293,剛買的橡皮擦超容易斷裂？日本達人傳授你一招破解！,-0.0004355,-0.163349043,0.196445874,1214,8
噪咖,"有人喜歡戴造型眼鏡出門的嗎？

#生活
#噪咖同樂會
<U+202A>#頭髮分編<U+202C><U+202C>

O SHa'Re 時尚分享網
更多精彩好文<U+25B6>http://bit.ly/2b12Qzi",2016-12-14T08:00:00+0000,http://www.ebcbuzz.com/watch/29890,97,1,7,每次戴眼鏡就在考慮要不要化全妝？原來無法駕馭成功”圓框”的原因是這個地方沒注意到！,-0.521248971,-0.237636234,-0.335904318,1214,8
噪咖,"有人買過了嗎？最近要去香港的人快記下來<U+202A>

#生活 <U+202C>
#噪咖同樂會<U+202C>
#頭髮分編

Bella.tw儂儂
更多精彩好文<U+25BA>http://bit.ly/1QfWGMk",2016-12-14T07:45:00+0000,http://www.ebcbuzz.com/watch/29860,244,1,20,香港人氣生活潮店LOG-ON，歐美日風格好物買到手軟,-0.47147031,-0.237636234,-0.311706582,1214,7
噪咖,"大家對哪一句最有感？

#娛樂
#上菜好文推
#頭髮分編",2016-12-14T07:15:01+0000,http://www.ebcbuzz.com/watch/22942,1523,16,135,《玩偶遊戲》演出的不是卡通，而是我們的人生！10句一輩子受用的經典語錄,-0.038362098,-0.151920245,-0.097649687,1214,7
噪咖,"認同的請按<ed><U+00A0><U+00BD><ed><U+00B1><U+008D>

#生活 
#噪咖同樂會
#想要住海編
AWE 情感工作室
更多精彩好文<U+25BA>http://bit.ly/2e9ZPxT",2016-12-14T07:00:00+0000,http://www.ebcbuzz.com/watch/29940,288,2,6,「因為有你我才會快樂。」這句話不是浪漫情話，而是感情毒藥！,-0.456570575,-0.231921835,-0.337765682,1214,7
噪咖,"就不能變成固定飲品嗎？（翻白眼）

#FUN圖生活
#頭髮分編",2016-12-14T06:45:00+0000,http://www.ebcbuzz.com/watch/29544,16435,1127,1525,又是期間限定2週？日本又推「抹茶白巧克力」星冰樂！盤點抹茶控必喝5款飲品,5.011293611,6.19677739,2.489646702,1214,6
噪咖,"感覺”韓國泡飯麵”很好吃欸！

#生活 <U+202A><U+202C>
#噪咖同樂會<U+202C>
#頭髮分編

【LOOKin】美人時髦話題網。看見女性新時尚
更多精彩好文<U+25B6>http://bit.ly/1NhnObA",2016-12-14T06:00:00+0000,http://www.ebcbuzz.com/watch/29921,467,2,28,今年冬天必囤韓國夢幻小點～OREO棉花糖麥片、抹茶布朗尼蛋糕，假日窩在被窩追劇的極品！,-0.395955743,-0.231921835,-0.296815668,1214,6
噪咖,"光看肉的油花就讓人流口水了，下次要去日本的朋友可以來吃看看~

#噪咖同樂會
#生活
#想要住海編
Japaholic
更多精彩好文<U+25B6>http://bit.ly/1XUuxh5",2016-12-14T05:30:01+0000,http://www.ebcbuzz.com/watch/29945,489,2,27,連日本女生都票選第1名？伴著蛋黃＆一口飯的「烤壽喜燒」，在台灣一定沒吃過！,-0.388505875,-0.231921835,-0.298677032,1214,5
噪咖,"曾之喬果然也是Man力十足

#同樂會好文推
#娛樂
#隨便亂編

GQ Taiwan",2016-12-14T04:45:01+0000,http://www.ebcbuzz.com/watch/22648,736,1,4,曾之喬  豔遇絕緣體,-0.30486418,-0.237636234,-0.341488411,1214,4
噪咖,"有人已經吃過了嗎？快跟小編分享

#FUN圖生活
#在權志龍身編",2016-12-14T04:00:00+0000,http://www.ebcbuzz.com/watch/29887,11689,404,742,奶昔停賣改吃「三角黑白巧克力派」好了！麥當勞療癒系新品甜點，成功撫慰少女們失落的心！,3.404153992,2.065266688,1.032198448,1214,4
噪咖,"懵智是大家的「幸運女神」！愛死她~~~

宋智孝 宋智孝香港後援會 Song Ji Hyo Hong Kong Fan Base Song Ji Hyo 宋智孝 SJH Taiwan Fans Team-宋智孝台灣後援會 Running Man 台灣之家 Running Man 台灣總站

#娛樂
#上菜好文推
#頭髮分編",2016-12-14T03:45:00+0000,http://www.ebcbuzz.com/watch/22077,2682,4,67,宋智孝根本就擁有上帝！看完這7個Lucky事蹟，你就知道「幸運女神」真的不是叫假的啊,0.354110472,-0.220493036,-0.22422246,1214,3
噪咖,"幸好買了不少貼圖，吃掉熊大還有其他的(誤)

#影音好文推
#生活
#隨便亂編",2016-12-14T02:45:00+0000,http://www.ebcbuzz.com/watch/27168,3128,43,492,用冰箱就能做甜點！ 簡易版《熊大慕斯蛋糕》切下去...我的貼圖還會在嗎？,0.505139606,0.002368537,0.566857371,1214,2
噪咖,"大叔型和鮮肉型，你尬喜歡哪種（嘴角不爭氣的上楊了..）

#娛樂
#上菜好文推
#頭髮分編",2016-12-14T02:15:00+0000,http://www.ebcbuzz.com/watch/21578,479,25,10,內褲不只實穿，露的巧還超性感！8位男明星褲頭時尚秀,-0.391892179,-0.100490651,-0.330320225,1214,2
噪咖,"看裡面格子也很貼心的大~~看來該換本本囉（推坑）

<U+202A>#生活<U+202C><U+202C>
<U+202A>#噪咖同樂會<U+202C><U+202C>
<U+202A>#頭髮分編<U+202C><U+202C>

MasterHands 高手娛樂 多媒體線上雜誌
更多精彩好文<U+25BA>http://bit.ly/1WCkyJo",2016-12-14T02:00:01+0000,http://www.ebcbuzz.com/watch/29915,929,18,75,【迎接2017 ! 迪士尼推出一系列可愛手帳 ! 】可愛使了~~看來荷包又即將不保惹~ !,-0.239508523,-0.140491446,-0.209331545,1214,2
噪咖,"快把很不會穿衣服的朋友tag出來學一下（誤）

#生活 <U+202A><U+202C>
#噪咖同樂會<U+202C>
#頭髮分編

【LOOKin】美人時髦話題網。看見女性新時尚
更多精彩好文<U+25B6>http://bit.ly/1NhnObA",2016-12-14T01:15:01+0000,http://www.ebcbuzz.com/watch/29800,217,2,10,慎選妳的派對穿搭!! 3大NG派對穿搭，別掉進超LOW陷阱！,-0.480613329,-0.231921835,-0.330320225,1214,1
噪咖,"快tag身邊的蛋控!!!

#噪咖同樂會
#生活
#想要住海編
Japaholic
更多精彩好文<U+25B6>http://bit.ly/1XUuxh5",2016-12-14T01:00:00+0000,http://www.ebcbuzz.com/watch/29944,2935,64,404,煎蛋動作重複捲3次就OK！日本人氣「厚切玉子燒三明治」食譜公開：蜂蜜牛奶口味更好吃,0.439783949,0.122370922,0.403057312,1214,1
噪咖,"1980年的造型根本和小編媽年輕時照片一樣阿XD

#影音好文推
#生活
#隨便亂編",2016-12-14T00:45:01+0000,http://www.ebcbuzz.com/watch/23530,170,0,12,外國人眼中的東方美女百年變化，1990年完全就是「我的少女時代」啊~,-0.496528956,-0.243350634,-0.326597497,1214,0
噪咖,"省下空間又可以繼續血拼了XD (無誤)

#影音好文推
#生活
#隨便亂編",2016-12-14T00:00:00+0000,http://www.ebcbuzz.com/watch/13170,867,10,282,衣櫃老是快爆炸？這招超強Tshirt折法絕對能幫你省下超多空間！,-0.260503605,-0.18620664,0.175970867,1214,0
噪咖,"逼逼逼！警察唷～

#FUN圖生活
#好文推
#在權志龍身編",2016-12-13T15:00:01+0000,http://www.ebcbuzz.com/watch/24544,931,2,48,公主們並沒有過著幸福快樂的日子，黑暗真相竟然是夜夜笙歌？！,-0.238831263,-0.231921835,-0.259588381,1213,15
噪咖,"快把身邊常常愛上壞男人的朋友TAG出來！

<U+202A>#生活 <U+202C>
#噪咖同樂會<U+202C>
#頭髮分編

Bella.tw儂儂
更多精彩好文<U+25BA>http://bit.ly/1QfWGMk",2016-12-13T14:00:01+0000,http://www.ebcbuzz.com/watch/29863,215,5,15,男人不壞，女人不愛！12個原因告訴你，女生究竟要「壞男人or好男人」？,-0.48129059,-0.214778637,-0.321013404,1213,14
噪咖,"這家果昔有人喝過嗎？推薦給不喝酒的朋友喔~

#生活
#噪咖同樂會<U+202C>
#頭髮分編

美麗佳人 Marie Claire Taiwan
更多精彩好文<U+25BA>http://bit.ly/1jgDAbV",2016-12-13T13:45:00+0000,http://www.ebcbuzz.com/watch/29730,482,7,25,炸雞配燒酒才夠味！特搜5家北中南超韓風的酒吧餐館,-0.390876288,-0.203349838,-0.302399761,1213,13
噪咖,"看來小編要每天喝一杯熱咖啡了xD(是說有誰也愛喝咖啡的嗎?

#噪咖同樂會
#生活
#想要住海編
Japaholic
更多精彩好文<U+25B6>http://bit.ly/1XUuxh5",2016-12-13T13:00:01+0000,http://www.ebcbuzz.com/watch/29943,468,3,41,日本女生今年冬天流行「熱咖啡減肥法」！聽說加這個更可促進脂肪燃燒？,-0.395617113,-0.226207436,-0.272617932,1213,13
噪咖,"抹茶控們~~~一起尖叫吧！

#FUN圖生活
#頭髮分編",2016-12-13T12:45:01+0000,http://www.ebcbuzz.com/watch/28790,23579,1399,1896,韓國超商再出「抹茶森永牛奶糖」是要逼死誰！8種牛奶糖新吃法你都試過嗎？,7.430468798,7.751094003,3.18021286,1213,12
噪咖,"真的要好好把握當下的機會啊！努力衝~~~

那些電影教我的事 - Lessons from Movies

#娛樂
#特約專欄
#頭髮分編",2016-12-13T12:00:00+0000,http://www.ebcbuzz.com/watch/29951,236,1,214,那些電影教我的事：會讓人後悔的從來都不是失敗，而是當機會出現時你沒有全力以赴。,-0.474179353,-0.237636234,0.049398094,1213,12
噪咖,"好想收到白龍的道謝啊～～～～～你們呢？

#FUN圖生活
#好文推
#在權志龍身編",2016-12-13T11:15:00+0000,http://www.ebcbuzz.com/watch/27595,1000,1,38,這樣說謝謝才夠有誠意！卡通人物代替客人畫入盤子中，連嘴硬的湯婆婆都變超有禮貌！,-0.215465769,-0.237636234,-0.278202025,1213,11
噪咖,"這12款拉麵有誰吃過了嗎?

#噪咖同樂會
#生活
#想要住海編
Japaholic
更多精彩好文<U+25B6>http://bit.ly/1XUuxh5",2016-12-13T10:45:00+0000,http://www.ebcbuzz.com/watch/29942,2355,28,134,泡麵控快Follow！日本超可愛「白熊鹽味拉麵」在超市也買的到了，總結12款泡麵介紹！,0.243378349,-0.083347453,-0.099511051,1213,10
噪咖,"瞎咪！麥當勞第一個商品不是漢堡，而是...

#生活
#影音好文推
#頭髮分編",2016-12-13T10:00:01+0000,http://www.ebcbuzz.com/watch/12345,731,4,71,FB選用藍色因為創辦人是色盲？11個知名企業不為人知的驚人真相,-0.306557332,-0.220493036,-0.216777002,1213,10
噪咖,"看電視時除了滑手機，不要忘記做運動喔←為什麼不能好好看電視<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

#選書好文推
#生活
#隨便亂編",2016-12-13T09:45:00+0000,http://www.ebcbuzz.com/watch/27081,295,2,43,粗手臂害你看起來大一號？ 看電視時做4個動作，跟「掰掰肉」說byebye～,-0.454200162,-0.231921835,-0.268895203,1213,9
噪咖,"有人吃過水果串嗎？？←記得哈密瓜很好吃欸

#生活
#噪咖同樂會
#想要住海編
4meee！
更多精彩好文<U+25BA>http://bit.ly/2feZ3nr",2016-12-13T09:00:01+0000,http://www.ebcbuzz.com/watch/29811,681,3,43,上野的推薦景點，就去阿美橫吃街邊美食吧！,-0.323488849,-0.226207436,-0.268895203,1213,9
噪咖,"很準很準！（好險小編測出來不是勞碌命）

#生活
#同樂會好文推
#隨便亂編

美麗佳人 Marie Claire Taiwan
更多精彩好文<U+25BA>http://bit.ly/1jgDAbV",2016-12-13T08:45:00+0000,http://www.ebcbuzz.com/watch/27018,301,7,21,【超準心理測驗】三分鐘！貴人運測驗,-0.45216838,-0.203349838,-0.309845218,1213,8
噪咖,"有人也會想在這位置刺小小的圖案嗎？

<U+202A>#生活<U+202C><U+202C>
<U+202A>#噪咖同樂會<U+202C><U+202C>
<U+202A>#頭髮分編<U+202C><U+202C>

MasterHands 高手娛樂 多媒體線上雜誌
更多精彩好文<U+25BA>http://bit.ly/1WCkyJo",2016-12-13T07:51:52+0000,http://www.ebcbuzz.com/watch/29797,1200,37,75,【後頸刺青─撩起髮絲隱約展現的美】低調而隱晦的性感更顯得神秘~,-0.1477397,-0.031917859,-0.209331545,1213,7
噪咖,"小編也好想撿到這種落葉啊～～～好厲害！

#FUN圖生活
#在權志龍身編",2016-12-13T07:32:35+0000,http://www.ebcbuzz.com/watch/29769,5206,14,343,一片葉子也能剪出卡通場景？！超精細綠葉雕刻，尤其拿在太陽下看更驚人！,1.208813463,-0.163349043,0.289514089,1213,7
噪咖,"登愣～超愛吃的高麗菜竟然易胖？！（臉色發青）

#同樂會好文推
#生活
#隨便亂編

Japaholic
更多精彩好文<U+25B6>http://bit.ly/1GQzkVK",2016-12-13T07:15:00+0000,http://www.ebcbuzz.com/watch/22987,1133,40,224,驚！蔬菜分兩種：易胖＆易瘦，你平常吃到的都是哪一種？,-0.170427933,-0.014774661,0.068011737,1213,7
噪咖,"是台少女販賣機無誤！

<U+202A>#生活<U+202C><U+202C>
<U+202A>#噪咖同樂會<U+202C><U+202C>
<U+202A>#頭髮分編<U+202C><U+202C>

MasterHands 高手娛樂 多媒體線上雜誌
更多精彩好文<U+25BA>http://bit.ly/1WCkyJo",2016-12-13T07:00:00+0000,http://www.ebcbuzz.com/watch/29886,544,3,29,【日本有購買飲料居然還可以順便聞到薰衣草香味的販賣機 !】這會讓人不小心買下許多飲料吧~(笑),-0.369881206,-0.226207436,-0.294954303,1213,7
噪咖,"這個冬天就用這個來當草莓季第一發←自己亂宣布

#影音好文推
#生活
#隨便亂編",2016-12-13T06:45:00+0000,http://www.ebcbuzz.com/watch/27103,508,4,70,只要攪拌+放上去就好？ 簡易版《草莓起司蛋糕杯》，3步驟即可上手的美味下午茶！,-0.382071899,-0.220493036,-0.218638367,1213,6
噪咖,"大家最愛哪個表情包XDD（左圖是經典啊）

#娛樂<U+202C> 
#噪咖同樂會<U+202C>
#頭髮分編

美麗佳人 Marie Claire Taiwan
更多精彩好文<U+25BA>http://bit.ly/1jgDAbV",2016-12-13T06:00:00+0000,http://www.ebcbuzz.com/watch/29846,2383,16,30,【郝慧川陪你看劇劇】最美女神經我只認全智賢，《藍色海洋的傳說》亮點大出清！,0.252859999,-0.151920245,-0.293092939,1213,6
噪咖,"39元大創真的很好買欸!!!!

#生活
#噪咖選選書
#頭髮分編

愛生活手記．hi! my dear life
更多精彩好文<U+25B6>http://bit.ly/1k8slBw",2016-12-13T05:00:01+0000,http://www.ebcbuzz.com/watch/29853,346,1,31,誰說「大創39元竹籃」只能這樣用？達人改造收納秘訣：這樣掛著更實用！,-0.436930015,-0.237636234,-0.291231575,1213,5
噪咖,"看完後，大家在google輸入「ooxx遊戲」就能玩玩看喔！

#影音好文推
#生活
#隨便亂編",2016-12-13T04:45:01+0000,http://www.ebcbuzz.com/watch/22967,154,6,17,井字遊戲也有攻略？神人教你「不會輸到暗罵OOXX」的必殺技！,-0.501947041,-0.209064238,-0.317290675,1213,4
噪咖,"年末有很多約的朋友一定要看啊!

#生活
#噪咖同樂會
#想要住海編
4meee！
更多精彩好文<U+25BA>http://bit.ly/2feZ3nr",2016-12-13T04:00:00+0000,http://www.ebcbuzz.com/watch/29810,220,1,8,減肥中也可以安心食用4種《不會變胖的外食餐點選擇方法》,-0.479597438,-0.237636234,-0.334042954,1213,4
噪咖,"有朋友也喜歡吃棉花糖的嗎？快TAG讓他繼續增肥下去XDD

<U+202A>#生活 <U+202C>
#噪咖同樂會<U+202C>
#頭髮分編

Bella.tw儂儂
更多精彩好文<U+25BA>http://bit.ly/1QfWGMk",2016-12-13T03:45:00+0000,http://www.ebcbuzz.com/watch/29783,1253,14,129,3種簡單又好玩的棉花糖點心 和閨蜜一起玩鬧廚房吧!,-0.129792292,-0.163349043,-0.108817873,1213,3
噪咖,"可以來一個小八玩玩嘛（誤）

#同樂會好文推
#娛樂 
#隨便亂編

美麗佳人 Marie Claire Taiwan
更多精彩好文<U+25BA>http://bit.ly/1jgDAbV",2016-12-13T02:45:01+0000,http://www.ebcbuzz.com/watch/27015,719,0,10,5個原因讓貝嫂42歲大齡力拚第5胎？,-0.310620896,-0.243350634,-0.330320225,1213,2
噪咖,"吃包餡的東西永遠無法吃的完美啊！

#FUN圖生活
#在權志龍身編

圖片經 HighQ 授權使用",2016-12-13T02:15:01+0000,http://www.ebcbuzz.com/watch/29767,1551,23,19,難道車輪餅是一個你能駕馭好的食物嗎？一秒讓你從美夢甦醒的真實人生大公開！,-0.028880449,-0.111919449,-0.313567946,1213,2
噪咖,"快TAG要去韓國玩的朋友！

#生活
#噪咖同樂會
#頭髮分編

KKday
更多精彩好文<U+25B6>http://bit.ly/2fvHE9m",2016-12-13T02:00:01+0000,http://www.ebcbuzz.com/watch/29885,1276,182,453,韓國釜山4大實用APP介紹！自助旅行必備第4個：住宿、交通、優惠卷全都包辦！,-0.122003794,0.796670041,0.494264163,1213,2
噪咖,"求代購~(這看起來也太可口了吧!)

#噪咖同樂會
#生活
#想要住海編
Japaholic
更多精彩好文<U+25B6>http://bit.ly/1XUuxh5",2016-12-13T01:00:01+0000,http://www.ebcbuzz.com/watch/29941,833,32,32,KitKat「奶油餅乾」烤過後真的超好吃！日本流行新吃法：夾心酥餅還會爆漿！,-0.272017037,-0.060489856,-0.28937021,1213,1
